Network,Device,IP,DNS,NetBIOS,Comments,Team,CRQ,OS,QID,Title,vSTATUS,PORT,SSL,FirstDetected,LastDetected,CVE,CVSS,Solution,RESULT,AssetID,AssetLinkID
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","159453","Oracle Enterprise Linux Security Update for Unbreakable Enterprise kernel (ELSA-2021-9534)","Active"," ","false","2021-11-11","2023-08-11","CVE-2018-1000026  CVE-2019-10207  CVE-2019-19813  CVE-2021-3564 ","7.7","To resolve this issue, upgrade to the latest packages which contain a patch. Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2021-9534](https://linux.oracle.com/errata/ELSA-2021-9534.html).\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2021-9534:Oracle Linux](https://linux.oracle.com/errata/ELSA-2021-9534.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.57.1.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.57.1.el7uek\nkernel-uek;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","159380","Oracle Enterprise Linux Security Update for Unbreakable Enterprise kernel (ELSA-2021-9442)","Active"," ","false","2021-09-09","2023-08-11","CVE-2019-9456  CVE-2019-9458  CVE-2020-0305  CVE-2020-0429  CVE-2020-27068  CVE-2020-28097  CVE-2021-34693  CVE-2021-3609 ","9.8","To resolve this issue, upgrade to the latest packages which contain a patch. Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2021-9442](https://linux.oracle.com/errata/ELSA-2021-9442.html).\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2021-9442:Oracle Linux](https://linux.oracle.com/errata/ELSA-2021-9442.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.54.6.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.54.6.el7uek\nkernel-uek;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","159403","Oracle Enterprise Linux Security Update for Unbreakable Enterprise kernel (ELSA-2021-9459)","Active"," ","false","2021-10-29","2023-08-11","CVE-2019-17133  CVE-2019-19448  CVE-2019-3900  CVE-2020-12114  CVE-2020-24586  CVE-2020-24587  CVE-2020-24588  CVE-2020-26139  CVE-2020-26140  CVE-2020-26141  CVE-2020-26142  CVE-2020-26143  CVE-2020-26144  CVE-2020-26145  CVE-2020-26146  CVE-2020-26147  CVE-2021-0512  CVE-2021-3655  CVE-2021-3715  CVE-2021-38160  CVE-2021-40490 ","9.8","To resolve this issue, upgrade to the latest packages which contain a patch. Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2021-9459](https://linux.oracle.com/errata/ELSA-2021-9459.html).\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2021-9459:Oracle Linux](https://linux.oracle.com/errata/ELSA-2021-9459.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.54.6.1.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.54.6.1.el7uek\nkernel;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","159420","Oracle Enterprise Linux Security Update for Unbreakable Enterprise kernel (ELSA-2021-9473)","Active"," ","false","2021-10-29","2023-08-11","CVE-2017-18216  CVE-2018-9517  CVE-2019-10220  CVE-2019-19063  CVE-2019-19066  CVE-2019-19074  CVE-2019-3901  CVE-2020-12771 ","8.8","To resolve this issue, upgrade to the latest packages which contain a patch. Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2021-9473](https://linux.oracle.com/errata/ELSA-2021-9473.html).\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2021-9473:Oracle Linux](https://linux.oracle.com/errata/ELSA-2021-9473.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.56.1.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.56.1.el7uek\nkernel-uek;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","159741","Oracle Enterprise Linux Security Update for unbreakable enterprise kernel (ELSA-2022-9260)","Active"," ","false","2022-04-06","2023-08-11","CVE-2020-36516  CVE-2021-20322  CVE-2021-3772  CVE-2022-0330  CVE-2022-26966 ","7.8","To resolve this issue, upgrade to the latest packages which contain a patch.Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2022-9260](https://linux.oracle.com/errata/ELSA-2022-9260.html)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2022-9260:Oracle Linux](https://linux.oracle.com/errata/ELSA-2022-9260.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.61.2.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.61.2.el7uek\nkernel-uek;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","159860","Oracle Enterprise Linux Security Update for unbreakable enterprise kernel (ELSA-2022-9422)","Active"," ","false","2022-05-25","2023-08-11","CVE-2022-21499 ","6.7","To resolve this issue, upgrade to the latest packages which contain a patch.Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2022-9422](https://linux.oracle.com/errata/ELSA-2022-9422.html)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2022-9422:Oracle Linux](https://linux.oracle.com/errata/ELSA-2022-9422.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.62.3.1.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.62.3.1.el7uek\nkernel;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","160345","Oracle Enterprise Linux Security Update for unbreakable enterprise kernel (ELSA-2022-10065)","Active"," ","false","2022-12-08","2023-08-11","CVE-2019-19377  CVE-2021-20292  CVE-2022-20368  CVE-2022-2639  CVE-2022-2663  CVE-2022-3565  CVE-2022-3629  CVE-2022-40768 ","7.8","To resolve this issue, upgrade to the latest packages which contain a patch.Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2022-10065](https://linux.oracle.com/errata/ELSA-2022-10065.html)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2022-10065:Oracle Linux](https://linux.oracle.com/errata/ELSA-2022-10065.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.69.5.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.69.5.el7uek\nkernel-uek;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","160802","Oracle Enterprise Linux Security Update for bind (ELSA-2023-4152)","Active"," ","false","2023-07-25","2023-08-11","CVE-2023-2828 ","7.5","To resolve this issue, upgrade to the latest packages which contain a patch.Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2023-4152](https://linux.oracle.com/errata/ELSA-2023-4152.html)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2023-4152:Oracle Linux](https://linux.oracle.com/errata/ELSA-2023-4152.html)","Package\tInstalled Version\tRequired Version\nbind-export-libs\t9.11.4-26.P2.el7_9.13.x86_64\t9.11.4-26.P2.el7_9.14\nbind-libs-lite\t9.11.4-26.P2.el7_9.13.x86_64\t9.11.4-26.P2.el7_9.14\nbind-license\t9.11.4-26;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","159568","Oracle Enterprise Linux Security Update for Unbreakable Enterprise kernel (ELSA-2021-9577)","Active"," ","false","2022-02-23","2023-08-11","CVE-2021-3732 ","5.5","To resolve this issue, upgrade to the latest packages which contain a patch. Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2021-9577](https://linux.oracle.com/errata/ELSA-2021-9577.html).\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2021-9577:Oracle Linux](https://linux.oracle.com/errata/ELSA-2021-9577.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.58.2.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.58.2.el7uek\nkernel-uek;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","159614","Oracle Enterprise Linux Security Update for Unbreakable Enterprise kernel (ELSA-2022-9014)","Active"," ","false","2022-02-23","2023-08-11","CVE-2021-0920  CVE-2021-1048  CVE-2021-4155 ","7.8","To resolve this issue, upgrade to the latest packages which contain a patch. Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2022-9014](https://linux.oracle.com/errata/ELSA-2022-9014.html).\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2022-9014:Oracle Linux](https://linux.oracle.com/errata/ELSA-2022-9014.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.59.1.2.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.59.1.2.el7uek\nkernel;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","159621","Oracle Enterprise Linux Security Update for Unbreakable Enterprise kernel (ELSA-2022-9088)","Active"," ","false","2022-02-23","2023-08-11","CVE-2021-0129  CVE-2021-1048  CVE-2021-20321  CVE-2021-3752  CVE-2021-3753  CVE-2021-4155 ","7.8","To resolve this issue, upgrade to the latest packages which contain a patch. Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2022-9088](https://linux.oracle.com/errata/ELSA-2022-9088.html).\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2022-9088:Oracle Linux](https://linux.oracle.com/errata/ELSA-2022-9088.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.60.1.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.60.1.el7uek\nkernel-uek;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","159085","Oracle Enterprise Linux Security Update for Unbreakable Enterprise kernel (ELSA-2021-9079)","Active"," ","false","2021-03-05","2023-08-11","CVE-2020-0431  CVE-2021-26930  CVE-2021-26931  CVE-2021-26932 ","7.8","To resolve this issue, upgrade to the latest packages which contain a patch. Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2021-9079](https://linux.oracle.com/errata/ELSA-2021-9079.html).\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2021-9079:Oracle Linux](https://linux.oracle.com/errata/ELSA-2021-9079.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.48.5.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.48.5.el7uek\nkernel-uek;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","158920","Oracle Enterprise Linux Security Update for Unbreakable Enterprise kernel (ELSA-2020-5917)","Active"," ","false","2020-12-14","2023-08-11","CVE-2020-8694  CVE-2020-8695 ","5.5","To resolve this issue, upgrade to the latest packages which contain a patch. Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2020-5917](https://linux.oracle.com/errata/ELSA-2020-5917.html).\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2020-5917:Oracle Linux](https://linux.oracle.com/errata/ELSA-2020-5917.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.44.4.1.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.44.4.1.el7uek\nkernel;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","158923","Oracle Enterprise Linux Security Update for Unbreakable Enterprise kernel (ELSA-2020-5926)","Active"," ","false","2020-12-14","2023-08-11","CVE-2020-8694  CVE-2020-8695 ","5.5","To resolve this issue, upgrade to the latest packages which contain a patch. Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2020-5926](https://linux.oracle.com/errata/ELSA-2020-5926.html).\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2020-5926:Oracle Linux](https://linux.oracle.com/errata/ELSA-2020-5926.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.45.2.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.45.2.el7uek\nkernel-uek;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","158937","Oracle Enterprise Linux Security Update for Unbreakable Enterprise kernel (ELSA-2020-5962)","Active"," ","false","2020-12-14","2023-08-11","CVE-2017-9605  CVE-2020-16166 ","5.5","To resolve this issue, upgrade to the latest packages which contain a patch. Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2020-5962](https://linux.oracle.com/errata/ELSA-2020-5962.html).\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2020-5962:Oracle Linux](https://linux.oracle.com/errata/ELSA-2020-5962.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.45.6.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.45.6.el7uek\nkernel-uek;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","160568","Oracle Enterprise Linux Security Update for kernel (ELSA-2023-1987)","Active"," ","false","2023-04-28","2023-08-11","CVE-2022-43750 ","6.7","To resolve this issue, upgrade to the latest packages which contain a patch.Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2023-1987](https://linux.oracle.com/errata/ELSA-2023-1987.html)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2023-1987:Oracle Linux](https://linux.oracle.com/errata/ELSA-2023-1987.html)","Package\tInstalled Version\tRequired Version\nkernel\t3.10.0-1160.83.1.0.1.el7.x86_64\t3.10.0-1160.90.1.0.1.el7;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","160503","Oracle Enterprise Linux Security Update for kernel (ELSA-2023-1091)","Active"," ","false","2023-03-09","2023-08-11","CVE-2022-42703  CVE-2022-4378 ","7.8","To resolve this issue, upgrade to the latest packages which contain a patch.Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2023-1091](https://linux.oracle.com/errata/ELSA-2023-1091.html)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2023-1091:Oracle Linux](https://linux.oracle.com/errata/ELSA-2023-1091.html)","Package\tInstalled Version\tRequired Version\nkernel\t3.10.0-1160.83.1.0.1.el7.x86_64\t3.10.0-1160.88.1.0.1.el7;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","160367","Oracle Enterprise Linux Security Update for unbreakable enterprise kernel (ELSA-2022-10108)","Active"," ","false","2023-01-04","2023-08-11","CVE-2022-2663  CVE-2022-3586  CVE-2022-3594  CVE-2022-41850  CVE-2022-43750  CVE-2022-4378 ","7.8","To resolve this issue, upgrade to the latest packages which contain a patch.Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2022-10108](https://linux.oracle.com/errata/ELSA-2022-10108.html)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2022-10108:Oracle Linux](https://linux.oracle.com/errata/ELSA-2022-10108.html)","Package\tInstalled Version\tRequired Version\nkernel-uek-firmware\t4.1.12-124.41.4.el7uek.noarch\t4.1.12-124.70.2.el7uek\nkernel-uek-firmware\t4.1.12-124.24.1.el7uek.noarch\t4.1.12-124.70.2.el7uek\nkernel-uek;","18491203","1013905"
"ARC","UnixServer","10.64.0.100","arc-prd-app1","","","","","Oracle Enterprise Linux 7.9","160810","Oracle Enterprise Linux Security Update for linux-firmware (ELSA-2023-12654)","Active"," ","false","2023-07-27","2023-08-11","CVE-2023-20593 ","5.5","To resolve this issue, upgrade to the latest packages which contain a patch.Refer to Oracle Enterprise Linux advisory below for updates and patch information:[ELSA-2023-12654](https://linux.oracle.com/errata/ELSA-2023-12654.html)\nPatch:\nFollowing are links for downloading patches to fix the vulnerabilities:\n [ELSA-2023-12654:Oracle Linux](https://linux.oracle.com/errata/ELSA-2023-12654.html)","Package\tInstalled Version\tRequired Version\nlinux-firmware\t20230516-999.19.git6c9e0ed5.el7.noarch\t20230516-999.20.git6c9e0ed5.el7;","18491203","1013905"
